post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"LLANTA WHEELEGEND ARO 14 APERNADURA 5X114",llanta-wheelegend-aro-14-apernadura-5x114-2,,2667,"LLANTA WHEELEGEND ARO 14

PULGADAS: 6

APERNADURA: 5X114

COLOR: GRIS/NEGRO

14*6 5X114.3 NEGRO WHEELEGEND",,Publicada,,0,"2024-09-11 11:00:23",1,open,506168,,,no,no,1,230000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.44.02-1-1-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.44.02 (1) (1) (1) ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.22-1-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.22 (1) ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.21-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.21 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-wheelegend-aro-14-apernadura-5x114-2/,0,,,simple,,"Aro > 14|Llantas > Aro 14",LLANTA|WHEELEGEND,,,,,,,,,,,,
"LLANTA HCW ARO 15 APERNADURA 5X139",llanta-hcw-aro-15-apernadura-5x139,,2681,"LLANTA HCW ARO 15

PULGADAS: 8

APERNADURA: 5X139

COLOR: GRIS/NEGRO

15*8 5X139 NEGRO/GRIS HCW",,Publicada,,0,"2024-09-24 10:27:38",1,open,501704,,,no,no,,390000,320000,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-09.42.03.png ! alt :  ! title : WhatsApp Image 2024-09-24 at 09.42.03 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-10.04.37.png ! alt :  ! title : WhatsApp Image 2024-09-24 at 10.04.37 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-15-apernadura-5x139/,0,,,simple,,"Llantas > Aro 15|Pack > X4",HCW,,,,,,,,,,,,
"LLANTA WHEELEGEND ARO 14 APERNADURA 5X100",llanta-wheelegend-aro-14-apernadura-5x100,,2685,"LLANTA WHELEEGEND ARO 14

PULGADAS: 6

APERNADURA: 5X10

COLOR: NEGRO MATTE/AZUL

&nbsp;

&nbsp;",,Publicada,,0,"2024-09-24 12:14:21",1,open,506169,,,no,no,,250000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/5X100.png ! alt :  ! title : 5X100 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-11.05.38.png ! alt :  ! title : WhatsApp Image 2024-09-24 at 11.05.38 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-wheelegend-aro-14-apernadura-5x100/,0,,,simple,,"Llantas > Aro 14",WHEELEGEND,,,,,,,,,,,,
"LLANTA TOP-G ARO 14 APERNADURA 5X100",llanta-top-g-aro-14-apernadura-5x100,,2691,"LLANTA TOP-G ARO 14

PULGADAS: 6

APERNADURA: 5X100

COLOR: NEGRO/GRIS

&nbsp;

&nbsp;",,Publicada,,0,"2024-09-25 11:09:50",1,open,506186,,,no,no,,250000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-25-at-09.42.00.png ! alt :  ! title : WhatsApp Image 2024-09-25 at 09.42.00 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-25-at-09.42.00-1.png ! alt :  ! title : WhatsApp Image 2024-09-25 at 09.42.00 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-top-g-aro-14-apernadura-5x100/,0,,,simple,outofstock,"Llantas > Aro 14",LLANTA,,,,,,,,,,,,
"LLANTA HCW ARO 15 APERNADURA 4X100",llanta-hcw-aro-15-apernadura-4x100,,2697,"LLANTA HCW ARO 15

PULGADAS: 6,5

APERNADURA: 4X100

COLOR: NEGRO/GRIS

&nbsp;",,Publicada,,0,"2024-10-01 09:33:06",1,open,506241,,,no,no,,290000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.21.50.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.21.50 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.23.40.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.23.40 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-15-apernadura-4x100/,0,,,simple,,"Llantas > Aro 15",HCW,,,,,,,,,,,,
"LLANTA HCW ARO 13 APERNADURA 4X100",llanta-hcw-aro-13-apernadura-4x100,,2701,"LLANTA HCW 13

PULGADAS: 5,5

APERNADURA: 4X100

COLOR: NEGRO/GRIS

&nbsp;",,Publicada,,0,"2024-10-01 09:58:34",1,open,501669,,,no,no,,180000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.42.33.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.42.33 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.44.13-1.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.44.13 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-13-apernadura-4x100/,0,,,simple,,"Llantas > Aro 13",HCW,,,,,,,,,,,,
"YOKOHAMA 235/60/17 AE61 102V",yokohama-235-60-17-ae61-102v,,2758,,,Publicada,,0,"2024-11-29 13:27:06",1,open,503964,,,no,no,8,139000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/11/neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61.jpg ! alt :  ! title : neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-235-60-17-ae61-102v/,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 60|Marca > YOKOHAMA","Black Friday",,,,,,,,,,,,
"YOKOHAMA 225/45/17 AE51 94W",yokohama-225-45-17-ae51-94w,,2765,,,Publicada,,0,"2024-11-29 13:57:39",1,open,503963,,,no,no,8,135000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/11/neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61.jpg ! alt :  ! title : neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-225-45-17-ae51-94w/,0,,,simple,,"Aro > 17|Ancho > 255|Alto > 45","Black Friday",,,,,,,,,,,,
"YOKOHAMA 215/65/16 AE51 98H",yokohama-215-65-16-ae51-98h,,2767,,,Publicada,,0,"2024-11-29 14:01:27",1,open,504027,,,no,no,6,143500,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/11/neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61.jpg ! alt :  ! title : neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-215-65-16-ae51-98h/,4,,,simple,,"Aro > 16|Ancho > 215|Alto > 65","Black Friday",,,,,,,,,,,,
"YOKOHAMA 195/60/16 ES32 89H",yokohama-195-60-16-es32-89h,,2769,,,Publicada,,0,"2024-11-29 14:04:51",1,open,503988,,,no,no,4,89000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/11/neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61.jpg ! alt :  ! title : neumaticos-freire-YOKOHAMA-BLUEARTH-XT-AE61 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-195-60-16-es32-89h/,0,,,simple,,"Aro > 16|Ancho > 195|Alto > 60","Black Friday",,,,,,,,,,,,
"WESTLAKE 205/65/16 Z108 95H",westlake-205-65-16-z105-95h,,2771,"Está diseñado para ofrecer una conducción cómoda y eficiente, con bajo consumo de combustible. Su compuesto de caucho y diseño de banda de rodadura optimizan la tracción en condiciones secas y mojadas. Ideal para quienes buscan una opción económica y confiable para su vehículo.

 ",,Publicada,,0,"2024-11-29 14:11:39",1,open,506086,,,no,no,1,85000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/11/ZUPERECO-Z-108.jpg ! alt :  ! title : ZUPERECO-Z-108 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/westlake-205-65-16-z105-95h/,5,,,simple,,"Aro > 16|Ancho > 205|Alto > 65","Black Friday",,,,,,,,,,,,
"MINNELL 165/65/R14 79T RADIAL P07",minnell-165-65-r14-79t-radial-p07,,2969,"MINNELL 165/65/R14 79T RADIAL P07 es un neumático radial diseñado para ofrecer un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 165/65/R14, es adecuado para vehículos pequeños y compactos. Su índice de carga (79) indica una capacidad de carga máxima de 437 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. El diseño radial y la banda de rodadura están optimizados para proporcionar un buen agarre en condiciones normales de conducción y una baja resistencia a la rodadura, lo que contribuye a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.","MINNELL 165/65/R14 79T RADIAL P07 es un neumático radial diseñado para ofrecer un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 165/65/R14, es adecuado para vehículos pequeños y compactos. Su índice de carga (79) indica una capacidad de carga máxima de 437 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. El diseño radial y la banda de rodadura están optimizados para proporcionar un buen agarre en condiciones normales de conducción y una baja resistencia a la rodadura, lo que contribuye a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.",Publicada,,0,"2025-03-05 22:38:21",1,closed,493,,,no,no,6,39000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-165-65-r14-79t-radial-p07.jpg ! alt : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 ! title : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 ! desc : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 ! caption : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella ! title : neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella ! desc :  ! caption : neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-165-65-r14-79t-radial-p07/,0,,,simple,,"Aro > 14|Ancho > 165|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 175/65/R14 82H RADIAL P07",minnell-175-65-r14-82h-radial-p07,,2973,"INNELL 175/65/R14 82H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 175/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.","INNELL 175/65/R14 82H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 175/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.",Publicada,,0,"2025-03-05 22:45:06",1,closed,494,,,no,no,16,42000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-175-65-r14-82h-radial-p07.jpg ! alt : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 ! title : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 ! desc : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 ! caption : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella ! title : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella ! desc : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella ! caption : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-175-65-r14-82h-radial-p07/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 175/70/R13 82T RADIAL P07",minnell-175-70-r13-82t-radial-p07,,2976,"MINNELL 175/70/R13 82T RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento confiable y duradero. Con un tamaño de 175/70/R13, es adecuado para automóviles que requieren neumáticos de perfil estándar. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y la eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina comodidad y rendimiento para una conducción suave y segura.","MINNELL 175/70/R13 82T RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento confiable y duradero. Con un tamaño de 175/70/R13, es adecuado para automóviles que requieren neumáticos de perfil estándar. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y la eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina comodidad y rendimiento para una conducción suave y segura.",Publicada,,0,"2025-03-05 22:57:42",1,closed,495,,,no,no,,38000,,5,60,17.5,60,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-175-70-r13-82t-radial-p07.jpg ! alt : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 ! title : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 ! desc : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 ! caption : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella ! title : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella ! desc : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella ! caption : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-175-70-r13-82t-radial-p07/,4,,,simple,,"Aro > 13|Ancho > 175|Alto > 70|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 185/60/R15/T 84H RADIAL P07",minnell-185-60-r15-t-84h-radial-p07,,2979,"MINNELL 185/60/R15 84H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 185/60/R15, es adecuado para automóviles que requieren un neumático de perfil bajo y mayor agarre. Su índice de carga (84) indica una capacidad de carga máxima de 500 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático ofrece un rendimiento confiable y seguro.","MINNELL 185/60/R15 84H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 185/60/R15, es adecuado para automóviles que requieren un neumático de perfil bajo y mayor agarre. Su índice de carga (84) indica una capacidad de carga máxima de 500 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático ofrece un rendimiento confiable y seguro.",Publicada,,0,"2025-03-05 23:07:29",1,closed,496,,,no,no,,45000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07.jpg ! alt : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 ! title : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 ! desc : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 ! caption : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella ! title : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella ! desc : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella ! caption : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-185-60-r15-t-84h-radial-p07/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 60|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 185/65/R14 86H RADIAL P07",minnell-185-65-r14-86h-radial-p07,,2982,"MINNELL 185/65/R14 86H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 185/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (86) indica una capacidad de carga máxima de 530 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina seguridad y rendimiento para una conducción suave y confiable.","MINNELL 185/65/R14 86H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 185/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (86) indica una capacidad de carga máxima de 530 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina seguridad y rendimiento para una conducción suave y confiable.",Publicada,,0,"2025-03-05 23:14:00",1,closed,497,,,no,no,14,42000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella ! title : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella ! desc : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella ! caption : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-65-r14-86h-radial-p07.jpg ! alt : neumaticos-freire-minnell-185-65-r14-86h-radial-p07 ! title : neumaticos-freire-minnell-185-65-r14-86h-radial-p07 ! desc : neumaticos-freire-minnell-185-65-r14-86h-radial-p07 ! caption : neumaticos-freire-minnell-185-65-r14-86h-radial-p07",,https://neumaticosfreire.cl/producto/minnell-185-65-r14-86h-radial-p07/,0,,,simple,,"Aro > 14|Ancho > 185|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
